;number_people;date;day_of_week;is_weekend;is_holiday;temperature;is_start_of_semester;is_during_semester;month;hour;period
331;27;2015-08-17 23:20:09-07:00;0;0;0;62;0;0;8;23;night
332;21;2015-08-17 23:30:09-07:00;0;0;0;62;0;0;8;23;night
333;28;2015-08-17 23:40:09-07:00;0;0;0;62;0;0;8;23;night
334;23;2015-08-17 23:50:10-07:00;0;0;0;62;0;0;8;23;night
335;20;2015-08-18 00:00:11-07:00;1;0;0;62;0;0;8;0;night
336;19;2015-08-18 00:20:08-07:00;1;0;0;62;0;0;8;0;night
337;15;2015-08-18 00:30:09-07:00;1;0;0;62;0;0;8;0;night
338;15;2015-08-18 00:40:10-07:00;1;0;0;62;0;0;8;0;night
339;18;2015-08-18 00:50:10-07:00;1;0;0;62;0;0;8;0;night
340;12;2015-08-18 01:00:11-07:00;1;0;0;61,8;0;0;8;1;night
341;0;2015-08-18 05:20:09-07:00;1;0;0;61,73;0;0;8;5;night
342;0;2015-08-18 05:30:09-07:00;1;0;0;61,73;0;0;8;5;night
343;0;2015-08-18 05:40:10-07:00;1;0;0;61,73;0;0;8;5;night
344;0;2015-08-18 05:50:11-07:00;1;0;0;61,73;0;0;8;5;night
345;2;2015-08-18 06:00:11-07:00;1;0;0;61,73;0;0;8;6;morning
346;7;2015-08-18 06:20:09-07:00;1;0;0;61,73;0;0;8;6;morning
347;10;2015-08-18 06:30:10-07:00;1;0;0;61,73;0;0;8;6;morning
348;11;2015-08-18 06:40:10-07:00;1;0;0;61,73;0;0;8;6;morning
349;6;2015-08-18 06:50:11-07:00;1;0;0;61,73;0;0;8;6;morning
350;17;2015-08-18 07:00:11-07:00;1;0;0;61,73;0;0;8;7;morning
351;14;2015-08-18 07:20:09-07:00;1;0;0;61,73;0;0;8;7;morning
352;20;2015-08-18 07:30:09-07:00;1;0;0;61,73;0;0;8;7;morning
353;19;2015-08-18 07:40:10-07:00;1;0;0;61,73;0;0;8;7;morning
354;22;2015-08-18 07:50:11-07:00;1;0;0;61,73;0;0;8;7;morning
355;27;2015-08-18 08:00:11-07:00;1;0;0;62,01;0;0;8;8;morning
356;32;2015-08-18 08:20:09-07:00;1;0;0;62,01;0;0;8;8;morning
357;36;2015-08-18 08:30:10-07:00;1;0;0;62,01;0;0;8;8;morning
358;35;2015-08-18 08:40:11-07:00;1;0;0;62,01;0;0;8;8;morning
359;39;2015-08-18 08:50:11-07:00;1;0;0;62,01;0;0;8;8;morning
360;35;2015-08-18 09:00:12-07:00;1;0;0;63,47;0;0;8;9;morning
361;34;2015-08-18 09:20:09-07:00;1;0;0;63,47;0;0;8;9;morning
362;34;2015-08-18 09:30:10-07:00;1;0;0;63,47;0;0;8;9;morning
363;28;2015-08-18 09:40:10-07:00;1;0;0;63,47;0;0;8;9;morning
364;19;2015-08-18 09:50:11-07:00;1;0;0;63,47;0;0;8;9;morning
365;32;2015-08-18 10:00:12-07:00;1;0;0;64,96;0;0;8;10;morning
366;48;2015-08-18 10:20:08-07:00;1;0;0;64,96;0;0;8;10;morning
367;47;2015-08-18 10:30:09-07:00;1;0;0;64,96;0;0;8;10;morning
368;37;2015-08-18 10:40:10-07:00;1;0;0;64,96;0;0;8;10;morning
369;32;2015-08-18 10:50:10-07:00;1;0;0;64,96;0;0;8;10;morning
370;30;2015-08-18 11:00:11-07:00;1;0;0;66,18;0;0;8;11;morning
371;35;2015-08-18 11:20:09-07:00;1;0;0;66,18;0;0;8;11;morning
372;26;2015-08-18 11:30:10-07:00;1;0;0;66,18;0;0;8;11;morning
373;26;2015-08-18 11:40:10-07:00;1;0;0;66,18;0;0;8;11;morning
374;22;2015-08-18 11:50:11-07:00;1;0;0;66,18;0;0;8;11;morning
375;29;2015-08-18 12:00:11-07:00;1;0;0;66,18;0;0;8;12;afternoon
376;31;2015-08-18 12:20:10-07:00;1;0;0;66,18;0;0;8;12;afternoon
377;28;2015-08-18 12:30:10-07:00;1;0;0;66,18;0;0;8;12;afternoon
378;24;2015-08-18 12:40:11-07:00;1;0;0;66,18;0;0;8;12;afternoon
379;30;2015-08-18 12:50:12-07:00;1;0;0;66,18;0;0;8;12;afternoon
380;34;2015-08-18 13:00:12-07:00;1;0;0;67,41;0;0;8;13;afternoon
381;36;2015-08-18 13:20:09-07:00;1;0;0;67,41;0;0;8;13;afternoon
382;29;2015-08-18 13:30:10-07:00;1;0;0;67,41;0;0;8;13;afternoon
383;31;2015-08-18 13:40:11-07:00;1;0;0;67,41;0;0;8;13;afternoon
384;24;2015-08-18 13:50:12-07:00;1;0;0;67,41;0;0;8;13;afternoon
385;27;2015-08-18 14:00:12-07:00;1;0;0;67,69;0;0;8;14;afternoon
386;36;2015-08-18 14:20:09-07:00;1;0;0;67,69;0;0;8;14;afternoon
387;36;2015-08-18 14:30:10-07:00;1;0;0;67,69;0;0;8;14;afternoon
388;44;2015-08-18 14:40:10-07:00;1;0;0;67,69;0;0;8;14;afternoon
389;32;2015-08-18 14:50:11-07:00;1;0;0;67,69;0;0;8;14;afternoon
390;28;2015-08-18 15:00:11-07:00;1;0;0;67,21;0;0;8;15;afternoon
391;36;2015-08-18 15:20:10-07:00;1;0;0;67,21;0;0;8;15;afternoon
392;43;2015-08-18 15:30:10-07:00;1;0;0;67,21;0;0;8;15;afternoon
393;32;2015-08-18 15:40:11-07:00;1;0;0;67,21;0;0;8;15;afternoon
394;37;2015-08-18 15:50:11-07:00;1;0;0;67,21;0;0;8;15;afternoon
395;34;2015-08-18 16:00:12-07:00;1;0;0;66,68;0;0;8;16;evening
396;33;2015-08-18 16:20:10-07:00;1;0;0;66,68;0;0;8;16;evening
397;41;2015-08-18 16:30:11-07:00;1;0;0;66,68;0;0;8;16;evening
398;41;2015-08-18 16:35:08-07:00;1;0;0;66,68;0;0;8;16;evening
399;35;2015-08-18 16:40:11-07:00;1;0;0;66,68;0;0;8;16;evening
400;43;2015-08-18 16:50:12-07:00;1;0;0;66,68;0;0;8;16;evening
401;45;2015-08-18 17:00:13-07:00;1;0;0;65,96;0;0;8;17;evening
402;53;2015-08-18 17:20:09-07:00;1;0;0;65,96;0;0;8;17;evening
403;61;2015-08-18 17:30:10-07:00;1;0;0;65,96;0;0;8;17;evening
404;63;2015-08-18 17:40:10-07:00;1;0;0;65,96;0;0;8;17;evening
405;51;2015-08-18 17:50:11-07:00;1;0;0;65,96;0;0;8;17;evening
406;62;2015-08-18 18:00:12-07:00;1;0;0;65,22;0;0;8;18;evening
407;62;2015-08-18 18:20:09-07:00;1;0;0;65,22;0;0;8;18;evening
408;56;2015-08-18 18:30:10-07:00;1;0;0;65,22;0;0;8;18;evening
409;71;2015-08-18 18:40:10-07:00;1;0;0;65,22;0;0;8;18;evening
410;72;2015-08-18 18:50:11-07:00;1;0;0;65,22;0;0;8;18;evening
411;54;2015-08-18 19:00:12-07:00;1;0;0;64;0;0;8;19;evening
412;63;2015-08-18 19:20:09-07:00;1;0;0;64;0;0;8;19;evening
413;67;2015-08-18 19:30:09-07:00;1;0;0;64;0;0;8;19;evening
414;65;2015-08-18 19:40:10-07:00;1;0;0;64;0;0;8;19;evening
415;53;2015-08-18 19:50:11-07:00;1;0;0;64;0;0;8;19;evening
416;62;2015-08-18 20:00:11-07:00;1;0;0;63,73;0;0;8;20;night
417;60;2015-08-18 20:20:09-07:00;1;0;0;63,73;0;0;8;20;night
418;44;2015-08-18 20:30:09-07:00;1;0;0;63,73;0;0;8;20;night
419;44;2015-08-18 20:40:10-07:00;1;0;0;63,73;0;0;8;20;night
420;43;2015-08-18 20:50:11-07:00;1;0;0;63,73;0;0;8;20;night
421;35;2015-08-18 21:00:12-07:00;1;0;0;63,73;0;0;8;21;night
422;38;2015-08-18 21:20:09-07:00;1;0;0;63,73;0;0;8;21;night
423;44;2015-08-18 21:30:09-07:00;1;0;0;63,73;0;0;8;21;night
424;40;2015-08-18 21:40:10-07:00;1;0;0;63,73;0;0;8;21;night
425;54;2015-08-18 21:50:11-07:00;1;0;0;63,73;0;0;8;21;night
426;41;2015-08-18 22:00:11-07:00;1;0;0;63,2;0;0;8;22;night
427;45;2015-08-18 22:20:09-07:00;1;0;0;63,2;0;0;8;22;night
428;37;2015-08-18 22:30:10-07:00;1;0;0;63,2;0;0;8;22;night
429;40;2015-08-18 22:40:10-07:00;1;0;0;63,2;0;0;8;22;night
430;36;2015-08-18 22:50:11-07:00;1;0;0;63,2;0;0;8;22;night
431;41;2015-08-18 23:00:11-07:00;1;0;0;63;0;0;8;23;night
432;32;2015-08-18 23:20:09-07:00;1;0;0;63;0;0;8;23;night
433;29;2015-08-18 23:30:10-07:00;1;0;0;63;0;0;8;23;night
434;27;2015-08-18 23:40:10-07:00;1;0;0;63;0;0;8;23;night
435;27;2015-08-18 23:50:11-07:00;1;0;0;63;0;0;8;23;night
436;23;2015-08-19 00:00:11-07:00;2;0;0;63;0;0;8;0;night
437;14;2015-08-19 00:20:09-07:00;2;0;0;63;0;0;8;0;night
438;15;2015-08-19 00:30:09-07:00;2;0;0;63;0;0;8;0;night
439;12;2015-08-19 00:40:10-07:00;2;0;0;63;0;0;8;0;night
440;7;2015-08-19 00:50:10-07:00;2;0;0;63;0;0;8;0;night
441;6;2015-08-19 01:00:12-07:00;2;0;0;62,73;0;0;8;1;night
442;2;2015-08-19 05:20:09-07:00;2;0;0;63;0;0;8;5;night
443;4;2015-08-19 05:30:09-07:00;2;0;0;63;0;0;8;5;night
444;6;2015-08-19 05:40:10-07:00;2;0;0;63;0;0;8;5;night
445;5;2015-08-19 05:50:11-07:00;2;0;0;63;0;0;8;5;night
446;10;2015-08-19 06:00:11-07:00;2;0;0;63;0;0;8;6;morning
447;10;2015-08-19 06:20:09-07:00;2;0;0;63;0;0;8;6;morning
448;12;2015-08-19 06:30:10-07:00;2;0;0;63;0;0;8;6;morning
449;9;2015-08-19 06:40:10-07:00;2;0;0;63;0;0;8;6;morning
450;12;2015-08-19 06:50:11-07:00;2;0;0;63;0;0;8;6;morning
451;21;2015-08-19 07:00:11-07:00;2;0;0;63,01;0;0;8;7;morning
452;23;2015-08-19 07:20:09-07:00;2;0;0;63,01;0;0;8;7;morning
453;21;2015-08-19 07:30:10-07:00;2;0;0;63,01;0;0;8;7;morning
454;15;2015-08-19 07:40:10-07:00;2;0;0;63,01;0;0;8;7;morning
455;26;2015-08-19 07:50:11-07:00;2;0;0;63,01;0;0;8;7;morning
456;31;2015-08-19 08:00:11-07:00;2;0;0;62,96;0;0;8;8;morning
457;37;2015-08-19 08:20:09-07:00;2;0;0;62,96;0;0;8;8;morning
458;31;2015-08-19 08:30:10-07:00;2;0;0;62,96;0;0;8;8;morning
459;24;2015-08-19 08:40:10-07:00;2;0;0;62,96;0;0;8;8;morning
460;32;2015-08-19 08:50:11-07:00;2;0;0;62,96;0;0;8;8;morning
461;36;2015-08-19 09:00:11-07:00;2;0;0;63;0;0;8;9;morning
462;24;2015-08-19 09:20:10-07:00;2;0;0;63;0;0;8;9;morning
463;27;2015-08-19 09:30:10-07:00;2;0;0;63;0;0;8;9;morning
464;21;2015-08-19 09:40:11-07:00;2;0;0;63;0;0;8;9;morning
465;26;2015-08-19 09:50:11-07:00;2;0;0;63;0;0;8;9;morning
466;29;2015-08-19 10:00:12-07:00;2;0;0;63,2;0;0;8;10;morning
467;31;2015-08-19 10:20:09-07:00;2;0;0;63,2;0;0;8;10;morning
468;34;2015-08-19 10:30:10-07:00;2;0;0;63,2;0;0;8;10;morning
469;35;2015-08-19 10:40:10-07:00;2;0;0;63,2;0;0;8;10;morning
470;42;2015-08-19 10:50:11-07:00;2;0;0;63,2;0;0;8;10;morning
471;34;2015-08-19 11:00:12-07:00;2;0;0;63,93;0;0;8;11;morning
472;35;2015-08-19 11:20:09-07:00;2;0;0;63,93;0;0;8;11;morning
473;43;2015-08-19 11:30:10-07:00;2;0;0;63,93;0;0;8;11;morning
474;38;2015-08-19 11:40:10-07:00;2;0;0;63,93;0;0;8;11;morning
475;31;2015-08-19 11:50:11-07:00;2;0;0;63,93;0;0;8;11;morning
476;45;2015-08-19 12:00:12-07:00;2;0;0;64,66;0;0;8;12;afternoon
477;39;2015-08-19 12:20:09-07:00;2;0;0;64,66;0;0;8;12;afternoon
478;33;2015-08-19 12:30:10-07:00;2;0;0;64,66;0;0;8;12;afternoon
479;30;2015-08-19 12:40:11-07:00;2;0;0;64,66;0;0;8;12;afternoon
480;32;2015-08-19 12:50:11-07:00;2;0;0;64,66;0;0;8;12;afternoon
481;38;2015-08-19 13:00:12-07:00;2;0;0;65,95;0;0;8;13;afternoon
482;29;2015-08-19 13:20:09-07:00;2;0;0;65,95;0;0;8;13;afternoon
483;32;2015-08-19 13:30:09-07:00;2;0;0;65,95;0;0;8;13;afternoon
484;39;2015-08-19 13:40:10-07:00;2;0;0;65,95;0;0;8;13;afternoon
485;25;2015-08-19 13:50:10-07:00;2;0;0;65,95;0;0;8;13;afternoon
486;20;2015-08-19 14:00:11-07:00;2;0;0;66,15;0;0;8;14;afternoon
487;35;2015-08-19 14:20:09-07:00;2;0;0;66,15;0;0;8;14;afternoon
488;30;2015-08-19 14:30:10-07:00;2;0;0;66,15;0;0;8;14;afternoon
489;28;2015-08-19 14:40:10-07:00;2;0;0;66,15;0;0;8;14;afternoon
490;32;2015-08-19 14:50:11-07:00;2;0;0;66,15;0;0;8;14;afternoon
491;29;2015-08-19 15:00:12-07:00;2;0;0;66,87;0;0;8;15;afternoon
492;30;2015-08-19 15:20:09-07:00;2;0;0;66,87;0;0;8;15;afternoon
493;40;2015-08-19 15:30:10-07:00;2;0;0;66,87;0;0;8;15;afternoon
494;39;2015-08-19 15:40:11-07:00;2;0;0;66,87;0;0;8;15;afternoon
495;46;2015-08-19 15:50:11-07:00;2;0;0;66,87;0;0;8;15;afternoon
496;35;2015-08-19 16:00:12-07:00;2;0;0;66,66;0;0;8;16;evening
497;40;2015-08-19 16:20:09-07:00;2;0;0;66,66;0;0;8;16;evening
498;47;2015-08-19 16:30:10-07:00;2;0;0;66,66;0;0;8;16;evening
499;50;2015-08-19 16:40:10-07:00;2;0;0;66,66;0;0;8;16;evening
500;60;2015-08-19 16:50:11-07:00;2;0;0;66,66;0;0;8;16;evening
501;66;2015-08-19 17:00:12-07:00;2;0;0;66,45;0;0;8;17;evening
502;61;2015-08-19 17:20:09-07:00;2;0;0;66,45;0;0;8;17;evening
503;70;2015-08-19 17:30:10-07:00;2;0;0;66,45;0;0;8;17;evening
504;64;2015-08-19 17:40:11-07:00;2;0;0;66,45;0;0;8;17;evening
505;57;2015-08-19 17:50:11-07:00;2;0;0;66,45;0;0;8;17;evening
506;49;2015-08-19 18:00:13-07:00;2;0;0;65,73;0;0;8;18;evening
507;65;2015-08-19 18:20:09-07:00;2;0;0;65,73;0;0;8;18;evening
508;61;2015-08-19 18:30:09-07:00;2;0;0;65,73;0;0;8;18;evening
509;54;2015-08-19 18:40:10-07:00;2;0;0;65,73;0;0;8;18;evening
510;54;2015-08-19 18:50:11-07:00;2;0;0;65,73;0;0;8;18;evening
511;55;2015-08-19 19:00:11-07:00;2;0;0;64,64;0;0;8;19;evening
512;45;2015-08-19 19:20:09-07:00;2;0;0;64,64;0;0;8;19;evening
513;58;2015-08-19 19:30:09-07:00;2;0;0;64,64;0;0;8;19;evening
514;63;2015-08-19 19:40:11-07:00;2;0;0;64,64;0;0;8;19;evening
515;58;2015-08-19 19:50:11-07:00;2;0;0;64,64;0;0;8;19;evening
516;48;2015-08-19 20:00:12-07:00;2;0;0;64,73;0;0;8;20;night
517;44;2015-08-19 20:20:09-07:00;2;0;0;64,73;0;0;8;20;night
518;40;2015-08-19 20:30:09-07:00;2;0;0;64,73;0;0;8;20;night
519;65;2015-08-19 20:40:10-07:00;2;0;0;64,73;0;0;8;20;night
520;53;2015-08-19 20:50:11-07:00;2;0;0;64,73;0;0;8;20;night
521;58;2015-08-19 21:00:12-07:00;2;0;0;64,73;0;0;8;21;night
522;50;2015-08-19 21:20:09-07:00;2;0;0;64,73;0;0;8;21;night
523;53;2015-08-19 21:30:10-07:00;2;0;0;64,73;0;0;8;21;night
524;47;2015-08-19 21:40:10-07:00;2;0;0;64,73;0;0;8;21;night
525;53;2015-08-19 21:50:11-07:00;2;0;0;64,73;0;0;8;21;night
526;44;2015-08-19 22:00:11-07:00;2;0;0;64,2;0;0;8;22;night
527;47;2015-08-19 22:20:09-07:00;2;0;0;64,2;0;0;8;22;night
528;38;2015-08-19 22:30:10-07:00;2;0;0;64,2;0;0;8;22;night
529;45;2015-08-19 22:40:10-07:00;2;0;0;64,2;0;0;8;22;night
530;47;2015-08-19 22:50:11-07:00;2;0;0;64,2;0;0;8;22;night
531;37;2015-08-19 23:00:12-07:00;2;0;0;64,49;0;0;8;23;night
532;27;2015-08-19 23:20:08-07:00;2;0;0;64,49;0;0;8;23;night
533;25;2015-08-19 23:30:09-07:00;2;0;0;64,49;0;0;8;23;night
534;31;2015-08-19 23:40:09-07:00;2;0;0;64,49;0;0;8;23;night
535;28;2015-08-19 23:50:10-07:00;2;0;0;64,49;0;0;8;23;night
536;21;2015-08-20 00:00:11-07:00;3;0;0;64,28;0;0;8;0;night
537;12;2015-08-20 00:20:10-07:00;3;0;0;64,28;0;0;8;0;night
538;12;2015-08-20 00:30:10-07:00;3;0;0;64,28;0;0;8;0;night
539;7;2015-08-20 00:40:11-07:00;3;0;0;64,28;0;0;8;0;night
540;7;2015-08-20 00:50:11-07:00;3;0;0;64,28;0;0;8;0;night
541;6;2015-08-20 01:00:12-07:00;3;0;0;63,76;0;0;8;1;night
542;0;2015-08-20 05:20:09-07:00;3;0;0;62;0;0;8;5;night
543;1;2015-08-20 05:30:09-07:00;3;0;0;62;0;0;8;5;night
544;1;2015-08-20 05:40:10-07:00;3;0;0;62;0;0;8;5;night
545;5;2015-08-20 05:50:11-07:00;3;0;0;62;0;0;8;5;night
546;6;2015-08-20 06:00:11-07:00;3;0;0;62;0;0;8;6;morning
547;10;2015-08-20 06:20:14-07:00;3;0;0;62;0;0;8;6;morning
548;9;2015-08-20 06:30:15-07:00;3;0;0;62;0;0;8;6;morning
549;11;2015-08-20 06:40:15-07:00;3;0;0;62;0;0;8;6;morning
550;13;2015-08-20 06:50:15-07:00;3;0;0;62;0;0;8;6;morning
551;15;2015-08-20 07:00:16-07:00;3;0;0;61,76;0;0;8;7;morning
552;23;2015-08-20 07:20:09-07:00;3;0;0;61,76;0;0;8;7;morning
553;29;2015-08-20 07:30:09-07:00;3;0;0;61,76;0;0;8;7;morning
554;28;2015-08-20 07:40:10-07:00;3;0;0;61,76;0;0;8;7;morning
555;32;2015-08-20 07:50:10-07:00;3;0;0;61,76;0;0;8;7;morning
556;36;2015-08-20 08:00:11-07:00;3;0;0;61,2;0;0;8;8;morning
557;38;2015-08-20 08:20:09-07:00;3;0;0;61,2;0;0;8;8;morning
558;32;2015-08-20 08:30:10-07:00;3;0;0;61,2;0;0;8;8;morning
559;24;2015-08-20 08:40:11-07:00;3;0;0;61,2;0;0;8;8;morning
560;33;2015-08-20 08:50:11-07:00;3;0;0;61,2;0;0;8;8;morning
561;25;2015-08-20 09:00:12-07:00;3;0;0;61,73;0;0;8;9;morning
562;20;2015-08-20 09:20:09-07:00;3;0;0;61,73;0;0;8;9;morning
563;21;2015-08-20 09:30:10-07:00;3;0;0;61,73;0;0;8;9;morning
564;17;2015-08-20 09:40:10-07:00;3;0;0;61,73;0;0;8;9;morning
565;23;2015-08-20 09:50:11-07:00;3;0;0;61,73;0;0;8;9;morning
566;28;2015-08-20 10:00:12-07:00;3;0;0;61,76;0;0;8;10;morning
567;39;2015-08-20 10:20:09-07:00;3;0;0;61,76;0;0;8;10;morning
568;30;2015-08-20 10:30:10-07:00;3;0;0;61,76;0;0;8;10;morning
569;36;2015-08-20 10:40:11-07:00;3;0;0;61,76;0;0;8;10;morning
570;32;2015-08-20 10:50:12-07:00;3;0;0;61,76;0;0;8;10;morning
571;24;2015-08-20 11:00:12-07:00;3;0;0;62,2;0;0;8;11;morning
572;36;2015-08-20 11:20:08-07:00;3;0;0;62,2;0;0;8;11;morning
573;34;2015-08-20 11:30:09-07:00;3;0;0;62,2;0;0;8;11;morning
574;35;2015-08-20 11:40:10-07:00;3;0;0;62,2;0;0;8;11;morning
575;30;2015-08-20 11:50:11-07:00;3;0;0;62,2;0;0;8;11;morning
576;32;2015-08-20 12:00:12-07:00;3;0;0;62,18;0;0;8;12;afternoon
577;29;2015-08-20 12:20:09-07:00;3;0;0;62,18;0;0;8;12;afternoon
578;28;2015-08-20 12:30:10-07:00;3;0;0;62,18;0;0;8;12;afternoon
579;34;2015-08-20 12:40:11-07:00;3;0;0;62,18;0;0;8;12;afternoon
580;30;2015-08-20 12:50:12-07:00;3;0;0;62,18;0;0;8;12;afternoon
581;33;2015-08-20 13:00:12-07:00;3;0;0;62,93;0;0;8;13;afternoon
582;36;2015-08-20 13:20:08-07:00;3;0;0;62,93;0;0;8;13;afternoon
583;30;2015-08-20 13:30:09-07:00;3;0;0;62,93;0;0;8;13;afternoon
584;38;2015-08-20 13:40:10-07:00;3;0;0;62,93;0;0;8;13;afternoon
585;33;2015-08-20 13:50:11-07:00;3;0;0;62,93;0;0;8;13;afternoon
586;46;2015-08-20 14:00:12-07:00;3;0;0;64,14;0;0;8;14;afternoon
587;30;2015-08-20 14:20:09-07:00;3;0;0;64,14;0;0;8;14;afternoon
588;30;2015-08-20 14:30:09-07:00;3;0;0;64,14;0;0;8;14;afternoon
589;27;2015-08-20 14:40:10-07:00;3;0;0;64,14;0;0;8;14;afternoon
590;33;2015-08-20 14:50:11-07:00;3;0;0;64,14;0;0;8;14;afternoon
591;43;2015-08-20 15:00:11-07:00;3;0;0;64,93;0;0;8;15;afternoon
592;31;2015-08-20 15:20:09-07:00;3;0;0;64,93;0;0;8;15;afternoon
593;47;2015-08-20 15:30:09-07:00;3;0;0;64,93;0;0;8;15;afternoon
594;49;2015-08-20 15:40:10-07:00;3;0;0;64,93;0;0;8;15;afternoon
595;56;2015-08-20 15:50:10-07:00;3;0;0;64,93;0;0;8;15;afternoon
596;41;2015-08-20 16:00:11-07:00;3;0;0;64,18;0;0;8;16;evening
597;38;2015-08-20 16:20:09-07:00;3;0;0;64,18;0;0;8;16;evening
598;44;2015-08-20 16:30:10-07:00;3;0;0;64,18;0;0;8;16;evening
599;48;2015-08-20 16:40:11-07:00;3;0;0;64,18;0;0;8;16;evening
600;55;2015-08-20 16:50:12-07:00;3;0;0;64,18;0;0;8;16;evening
601;55;2015-08-20 17:00:12-07:00;3;0;0;63,73;0;0;8;17;evening
602;53;2015-08-20 17:20:08-07:00;3;0;0;63,73;0;0;8;17;evening
603;61;2015-08-20 17:30:09-07:00;3;0;0;63,73;0;0;8;17;evening
604;57;2015-08-20 17:40:09-07:00;3;0;0;63,73;0;0;8;17;evening
605;55;2015-08-20 17:50:10-07:00;3;0;0;63,73;0;0;8;17;evening
606;54;2015-08-20 18:00:11-07:00;3;0;0;63,2;0;0;8;18;evening
607;44;2015-08-20 18:20:09-07:00;3;0;0;63,2;0;0;8;18;evening
608;57;2015-08-20 18:30:09-07:00;3;0;0;63,2;0;0;8;18;evening
609;54;2015-08-20 18:40:10-07:00;3;0;0;63,2;0;0;8;18;evening
610;62;2015-08-20 18:50:11-07:00;3;0;0;63,2;0;0;8;18;evening
611;57;2015-08-20 19:00:11-07:00;3;0;0;63;0;0;8;19;evening
612;39;2015-08-20 19:20:09-07:00;3;0;0;63;0;0;8;19;evening
613;44;2015-08-20 19:30:09-07:00;3;0;0;63;0;0;8;19;evening
614;45;2015-08-20 19:40:10-07:00;3;0;0;63;0;0;8;19;evening
615;57;2015-08-20 19:50:10-07:00;3;0;0;63;0;0;8;19;evening
616;53;2015-08-20 20:00:11-07:00;3;0;0;62,73;0;0;8;20;night
617;38;2015-08-20 20:20:08-07:00;3;0;0;62,73;0;0;8;20;night
618;32;2015-08-20 20:30:09-07:00;3;0;0;62,73;0;0;8;20;night
619;42;2015-08-20 20:40:10-07:00;3;0;0;62,73;0;0;8;20;night
620;34;2015-08-20 20:50:10-07:00;3;0;0;62,73;0;0;8;20;night
621;41;2015-08-20 21:00:11-07:00;3;0;0;62;0;0;8;21;night
622;37;2015-08-20 21:20:08-07:00;3;0;0;62;0;0;8;21;night
623;41;2015-08-20 21:30:09-07:00;3;0;0;62;0;0;8;21;night
624;43;2015-08-20 21:40:10-07:00;3;0;0;62;0;0;8;21;night
625;33;2015-08-20 21:50:10-07:00;3;0;0;62;0;0;8;21;night
626;32;2015-08-20 22:00:11-07:00;3;0;0;62;0;0;8;22;night
627;39;2015-08-20 22:20:09-07:00;3;0;0;62;0;0;8;22;night
628;33;2015-08-20 22:30:09-07:00;3;0;0;62;0;0;8;22;night
629;25;2015-08-20 22:40:10-07:00;3;0;0;62;0;0;8;22;night
630;27;2015-08-20 22:50:11-07:00;3;0;0;62;0;0;8;22;night
631;31;2015-08-20 23:00:11-07:00;3;0;0;61;0;0;8;23;night
632;26;2015-08-20 23:20:09-07:00;3;0;0;61;0;0;8;23;night
633;29;2015-08-20 23:30:09-07:00;3;0;0;61;0;0;8;23;night
634;29;2015-08-20 23:40:10-07:00;3;0;0;61;0;0;8;23;night
635;21;2015-08-20 23:50:10-07:00;3;0;0;61;0;0;8;23;night
636;22;2015-08-21 00:00:11-07:00;4;0;0;61,24;0;0;8;0;night
637;22;2015-08-21 00:20:09-07:00;4;0;0;61,24;0;0;8;0;night
638;16;2015-08-21 00:30:09-07:00;4;0;0;61,24;0;0;8;0;night
639;11;2015-08-21 00:40:10-07:00;4;0;0;61,24;0;0;8;0;night
640;1;2015-08-21 05:20:09-07:00;4;0;0;61;0;0;8;5;night
641;2;2015-08-21 05:30:09-07:00;4;0;0;61;0;0;8;5;night
642;2;2015-08-21 05:40:11-07:00;4;0;0;61;0;0;8;5;night
643;2;2015-08-21 05:50:20-07:00;4;0;0;61;0;0;8;5;night
644;5;2015-08-21 06:00:20-07:00;4;0;0;61,73;0;0;8;6;morning
645;13;2015-08-21 06:20:08-07:00;4;0;0;61,73;0;0;8;6;morning
646;14;2015-08-21 06:30:09-07:00;4;0;0;61,73;0;0;8;6;morning
647;11;2015-08-21 06:40:10-07:00;4;0;0;61,73;0;0;8;6;morning
648;16;2015-08-21 06:50:10-07:00;4;0;0;61,73;0;0;8;6;morning
649;20;2015-08-21 07:00:11-07:00;4;0;0;61,49;0;0;8;7;morning
650;26;2015-08-21 07:20:09-07:00;4;0;0;61,49;0;0;8;7;morning
651;21;2015-08-21 07:30:09-07:00;4;0;0;61,49;0;0;8;7;morning
652;24;2015-08-21 07:40:10-07:00;4;0;0;61,49;0;0;8;7;morning
653;20;2015-08-21 07:50:11-07:00;4;0;0;61,49;0;0;8;7;morning
654;30;2015-08-21 08:00:11-07:00;4;0;0;61,96;0;0;8;8;morning
655;34;2015-08-21 08:20:09-07:00;4;0;0;61,96;0;0;8;8;morning
656;39;2015-08-21 08:30:09-07:00;4;0;0;61,96;0;0;8;8;morning
657;36;2015-08-21 08:40:10-07:00;4;0;0;61,96;0;0;8;8;morning
658;36;2015-08-21 08:50:10-07:00;4;0;0;61,96;0;0;8;8;morning
659;30;2015-08-21 09:00:11-07:00;4;0;0;61,51;0;0;8;9;morning
660;30;2015-08-21 09:20:09-07:00;4;0;0;61,51;0;0;8;9;morning
661;24;2015-08-21 09:30:09-07:00;4;0;0;61,51;0;0;8;9;morning
662;35;2015-08-21 09:40:10-07:00;4;0;0;61,51;0;0;8;9;morning
663;36;2015-08-21 09:50:11-07:00;4;0;0;61,51;0;0;8;9;morning
664;42;2015-08-21 10:00:11-07:00;4;0;0;61,96;0;0;8;10;morning
665;41;2015-08-21 10:20:08-07:00;4;0;0;61,96;0;0;8;10;morning
